Country,Daylight,Rank,Score,GDP/capita,Health,Freedom,Corruption,Generosity,Year,Social support,Region code,Region,Country code,Gender,Suicide rate,Low suicide rate,High suicide rate,Value,Mean suicide rate,Median suicide rate,Std suicide rate
Trinidad & Tobago,,41,6.168,1.21183,0.61483,0.55884,0.0114,0.31844,2015,,AMR,Americas,TTO,Male,15.02,10.43,21.1,15.02 [10.43 – 21.1],10.26013351134849,7.48,11.194969511733015
Trinidad & Tobago,,41,6.168,1.21183,0.61483,0.55884,0.0114,0.31844,2015,,AMR,Americas,TTO,Both sexes,9.54,6.52,13.54,9.54 [6.52 – 13.54],10.26013351134849,7.48,11.194969511733015
Trinidad & Tobago,,41,6.168,1.21183,0.61483,0.55884,0.0114,0.31844,2015,,AMR,Americas,TTO,Female,4.28,2.77,6.29,4.28 [2.77 – 6.29],10.26013351134849,7.48,11.194969511733015
El Salvador,2957.0,42,6.13,0.76454,0.67737,0.4035,0.11776,0.10692,2015,,AMR,Americas,SLV,Female,2.05,1.48,2.74,2.05 [1.48 – 2.74],10.26013351134849,7.48,11.194969511733015
El Salvador,2957.0,42,6.13,0.76454,0.67737,0.4035,0.11776,0.10692,2015,,AMR,Americas,SLV,Male,12.47,8.61,17.5,12.47 [8.61 – 17.5],10.26013351134849,7.48,11.194969511733015
El Salvador,2957.0,42,6.13,0.76454,0.67737,0.4035,0.11776,0.10692,2015,,AMR,Americas,SLV,Both sexes,6.78,4.71,9.45,6.78 [4.71 – 9.45],10.26013351134849,7.48,11.194969511733015
Guatemala,,43,6.123,0.74553,0.64425,0.57733,0.09472,0.27489,2015,,AMR,Americas,GTM,Female,2.86,2.18,3.65,2.86 [2.18 – 3.65],10.26013351134849,7.48,11.194969511733015
Guatemala,,43,6.123,0.74553,0.64425,0.57733,0.09472,0.27489,2015,,AMR,Americas,GTM,Male,10.38,8.11,13.09,10.38 [8.11 – 13.09],10.26013351134849,7.48,11.194969511733015
Guatemala,,43,6.123,0.74553,0.64425,0.57733,0.09472,0.27489,2015,,AMR,Americas,GTM,Both sexes,6.4,4.97,8.09,6.4 [4.97 – 8.09],10.26013351134849,7.48,11.194969511733015
Uzbekistan,2823.9,44,6.003,0.63244,0.59772,0.65821,0.30826,0.22837,2015,,EUR,Europe,UZB,Male,13.21,11.13,15.43,13.21 [11.13 – 15.43],10.26013351134849,7.48,11.194969511733015
Uzbekistan,2823.9,44,6.003,0.63244,0.59772,0.65821,0.30826,0.22837,2015,,EUR,Europe,UZB,Both sexes,9.2,7.73,10.78,9.2 [7.73 – 10.78],10.26013351134849,7.48,11.194969511733015
Uzbekistan,2823.9,44,6.003,0.63244,0.59772,0.65821,0.30826,0.22837,2015,,EUR,Europe,UZB,Female,5.44,4.53,6.43,5.44 [4.53 – 6.43],10.26013351134849,7.48,11.194969511733015
Slovakia,2038.0,45,5.995,1.16891,0.78902,0.31751,0.03431,0.16893,2015,,EUR,Europe,SVK,Male,17.77,12.43,36.2,17.77 [12.43 – 36.2],10.26013351134849,7.48,11.194969511733015
Slovakia,2038.0,45,5.995,1.16891,0.78902,0.31751,0.03431,0.16893,2015,,EUR,Europe,SVK,Female,2.6,1.95,3.39,2.6 [1.95 – 3.39],10.26013351134849,7.48,11.194969511733015
Slovakia,2038.0,45,5.995,1.16891,0.78902,0.31751,0.03431,0.16893,2015,,EUR,Europe,SVK,Both sexes,9.8,6.92,19.45,9.8 [6.92 – 19.45],10.26013351134849,7.48,11.194969511733015
Japan,1837.12,46,5.987,1.27074,0.99111,0.49615,0.1806,0.10705,2015,,WPR,Western Pacific,JPN,Male,21.39,20.68,27.26,21.39 [20.68 – 27.26],10.26013351134849,7.48,11.194969511733015
Japan,1837.12,46,5.987,1.27074,0.99111,0.49615,0.1806,0.10705,2015,,WPR,Western Pacific,JPN,Both sexes,14.89,14.29,18.11,14.89 [14.29 – 18.11],10.26013351134849,7.48,11.194969511733015
Japan,1837.12,46,5.987,1.27074,0.99111,0.49615,0.1806,0.10705,2015,,WPR,Western Pacific,JPN,Female,8.4,7.89,8.83,8.4 [7.89 – 8.83],10.26013351134849,7.48,11.194969511733015
South Korea,2196.65,47,5.984,1.24461,0.96538,0.33208,0.07857,0.18557,2015,,WPR,Western Pacific,KOR,Both sexes,21.2,12.15,25.06,21.2 [12.15 – 25.06],10.26013351134849,7.48,11.194969511733015
South Korea,2196.65,47,5.984,1.24461,0.96538,0.33208,0.07857,0.18557,2015,,WPR,Western Pacific,KOR,Female,12.52,10.99,14.14,12.52 [10.99 – 14.14],10.26013351134849,7.48,11.194969511733015
South Korea,2196.65,47,5.984,1.24461,0.96538,0.33208,0.07857,0.18557,2015,,WPR,Western Pacific,KOR,Male,31.0,13.55,37.43,31 [13.55 – 37.43],10.26013351134849,7.48,11.194969511733015
Ecuador,1909.55,48,5.975,0.86402,0.79075,0.48574,0.1809,0.11541,2015,,AMR,Americas,ECU,Male,13.67,7.16,17.51,13.67 [7.16 – 17.51],10.26013351134849,7.48,11.194969511733015
Ecuador,1909.55,48,5.975,0.86402,0.79075,0.48574,0.1809,0.11541,2015,,AMR,Americas,ECU,Both sexes,8.88,5.2,11.32,8.88 [5.2 – 11.32],10.26013351134849,7.48,11.194969511733015
Ecuador,1909.55,48,5.975,0.86402,0.79075,0.48574,0.1809,0.11541,2015,,AMR,Americas,ECU,Female,4.22,3.31,5.29,4.22 [3.31 – 5.29],10.26013351134849,7.48,11.194969511733015
Bahrain,,49,5.96,1.32376,0.74716,0.45492,0.306,0.17362,2015,,EMR,Eastern Mediterranean,BHR,Female,2.37,1.63,3.31,2.37 [1.63 – 3.31],10.26013351134849,7.48,11.194969511733015
Bahrain,,49,5.96,1.32376,0.74716,0.45492,0.306,0.17362,2015,,EMR,Eastern Mediterranean,BHR,Both sexes,6.32,3.96,8.88,6.32 [3.96 – 8.88],10.26013351134849,7.48,11.194969511733015
Bahrain,,49,5.96,1.32376,0.74716,0.45492,0.306,0.17362,2015,,EMR,Eastern Mediterranean,BHR,Male,8.67,5.36,12.24,8.67 [5.36 – 12.24],10.26013351134849,7.48,11.194969511733015
Italy,2372.25,50,5.948,1.25114,0.95446,0.26236,0.02901,0.22823,2015,,EUR,Europe,ITA,Female,2.23,2.03,9.74,2.23 [2.03 – 9.74],10.26013351134849,7.48,11.194969511733015
Italy,2372.25,50,5.948,1.25114,0.95446,0.26236,0.02901,0.22823,2015,,EUR,Europe,ITA,Male,7.62,7.14,8.13,7.62 [7.14 – 8.13],10.26013351134849,7.48,11.194969511733015
Italy,2372.25,50,5.948,1.25114,0.95446,0.26236,0.02901,0.22823,2015,,EUR,Europe,ITA,Both sexes,4.83,4.5,8.73,4.83 [4.5 – 8.73],10.26013351134849,7.48,11.194969511733015
Bolivia,2288.9,51,5.89,0.68133,0.5392,0.57414,0.088,0.20536,2015,,AMR,Americas,BOL,Both sexes,7.2,3.89,11.75,7.2 [3.89 – 11.75],10.26013351134849,7.48,11.194969511733015
Bolivia,2288.9,51,5.89,0.68133,0.5392,0.57414,0.088,0.20536,2015,,AMR,Americas,BOL,Male,9.93,5.45,15.7,9.93 [5.45 – 15.7],10.26013351134849,7.48,11.194969511733015
Bolivia,2288.9,51,5.89,0.68133,0.5392,0.57414,0.088,0.20536,2015,,AMR,Americas,BOL,Female,4.63,2.42,8.02,4.63 [2.42 – 8.02],10.26013351134849,7.48,11.194969511733015
Paraguay,2803.0,53,5.878,0.75985,0.66098,0.53899,0.08242,0.3424,2015,,AMR,Americas,PRY,Male,8.39,4.77,11.06,8.39 [4.77 – 11.06],10.26013351134849,7.48,11.194969511733015
Paraguay,2803.0,53,5.878,0.75985,0.66098,0.53899,0.08242,0.3424,2015,,AMR,Americas,PRY,Female,3.22,2.29,4.37,3.22 [2.29 – 4.37],10.26013351134849,7.48,11.194969511733015
Paraguay,2803.0,53,5.878,0.75985,0.66098,0.53899,0.08242,0.3424,2015,,AMR,Americas,PRY,Both sexes,5.85,3.55,7.77,5.85 [3.55 – 7.77],10.26013351134849,7.48,11.194969511733015
Kazakhstan,2431.5,54,5.855,1.12254,0.64368,0.51649,0.08454,0.11827,2015,,EUR,Europe,KAZ,Both sexes,23.42,19.76,27.47,23.42 [19.76 – 27.47],10.26013351134849,7.48,11.194969511733015
Kazakhstan,2431.5,54,5.855,1.12254,0.64368,0.51649,0.08454,0.11827,2015,,EUR,Europe,KAZ,Female,8.22,6.8,9.8,8.22 [6.8 – 9.8],10.26013351134849,7.48,11.194969511733015
Kazakhstan,2431.5,54,5.855,1.12254,0.64368,0.51649,0.08454,0.11827,2015,,EUR,Europe,KAZ,Male,40.77,34.51,47.74,40.77 [34.51 – 47.74],10.26013351134849,7.48,11.194969511733015
Slovenia,1974.0,55,5.848,1.18498,0.87337,0.60855,0.03787,0.25328,2015,,EUR,Europe,SVN,Male,24.16,20.33,28.43,24.16 [20.33 – 28.43],10.26013351134849,7.48,11.194969511733015
Slovenia,1974.0,55,5.848,1.18498,0.87337,0.60855,0.03787,0.25328,2015,,EUR,Europe,SVN,Both sexes,14.75,12.25,17.59,14.75 [12.25 – 17.59],10.26013351134849,7.48,11.194969511733015
Slovenia,1974.0,55,5.848,1.18498,0.87337,0.60855,0.03787,0.25328,2015,,EUR,Europe,SVN,Female,5.86,4.56,7.4,5.86 [4.56 – 7.4],10.26013351134849,7.48,11.194969511733015
Lithuania,1691.0,56,5.833,1.14723,0.73128,0.21342,0.01031,0.02641,2015,,EUR,Europe,LTU,Both sexes,28.93,25.04,33.19,28.93 [25.04 – 33.19],10.26013351134849,7.48,11.194969511733015
Lithuania,1691.0,56,5.833,1.14723,0.73128,0.21342,0.01031,0.02641,2015,,EUR,Europe,LTU,Male,51.68,45.24,58.72,51.68 [45.24 – 58.72],10.26013351134849,7.48,11.194969511733015
Lithuania,1691.0,56,5.833,1.14723,0.73128,0.21342,0.01031,0.02641,2015,,EUR,Europe,LTU,Female,8.93,7.21,10.83,8.93 [7.21 – 10.83],10.26013351134849,7.48,11.194969511733015
Nicaragua,2759.9,57,5.828,0.59325,0.74314,0.55475,0.19317,0.27815,2015,,AMR,Americas,NIC,Female,2.18,1.62,2.85,2.18 [1.62 – 2.85],10.26013351134849,7.48,11.194969511733015
Nicaragua,2759.9,57,5.828,0.59325,0.74314,0.55475,0.19317,0.27815,2015,,AMR,Americas,NIC,Male,7.13,5.12,9.48,7.13 [5.12 – 9.48],10.26013351134849,7.48,11.194969511733015
Nicaragua,2759.9,57,5.828,0.59325,0.74314,0.55475,0.19317,0.27815,2015,,AMR,Americas,NIC,Both sexes,4.47,3.23,5.9,4.47 [3.23 – 5.9],10.26013351134849,7.48,11.194969511733015
Peru,2281.65,58,5.824,0.90019,0.73017,0.41496,0.05989,0.14982,2015,,AMR,Americas,PER,Both sexes,2.77,1.71,3.97,2.77 [1.71 – 3.97],10.26013351134849,7.48,11.194969511733015
Peru,2281.65,58,5.824,0.90019,0.73017,0.41496,0.05989,0.14982,2015,,AMR,Americas,PER,Female,1.46,0.93,2.15,1.46 [0.93 – 2.15],10.26013351134849,7.48,11.194969511733015
Peru,2281.65,58,5.824,0.90019,0.73017,0.41496,0.05989,0.14982,2015,,AMR,Americas,PER,Male,4.16,2.51,5.9,4.16 [2.51 – 5.9],10.26013351134849,7.48,11.194969511733015
Belarus,1807.0,59,5.813,1.03192,0.73608,0.37938,0.1909,0.11046,2015,,EUR,Europe,BLR,Both sexes,19.55,15.7,24.2,19.55 [15.7 – 24.2],10.26013351134849,7.48,11.194969511733015
Belarus,1807.0,59,5.813,1.03192,0.73608,0.37938,0.1909,0.11046,2015,,EUR,Europe,BLR,Female,5.86,4.56,7.42,5.86 [4.56 – 7.42],10.26013351134849,7.48,11.194969511733015
Belarus,1807.0,59,5.813,1.03192,0.73608,0.37938,0.1909,0.11046,2015,,EUR,Europe,BLR,Male,35.97,29.05,44.33,35.97 [29.05 – 44.33],10.26013351134849,7.48,11.194969511733015
Poland,1571.0,60,5.791,1.12555,0.77903,0.53122,0.04212,0.16759,2015,,EUR,Europe,POL,Male,23.48,22.27,24.89,23.48 [22.27 – 24.89],10.26013351134849,7.48,11.194969511733015
Poland,1571.0,60,5.791,1.12555,0.77903,0.53122,0.04212,0.16759,2015,,EUR,Europe,POL,Both sexes,13.15,12.44,13.97,13.15 [12.44 – 13.97],10.26013351134849,7.48,11.194969511733015
Poland,1571.0,60,5.791,1.12555,0.77903,0.53122,0.04212,0.16759,2015,,EUR,Europe,POL,Female,3.28,3.02,3.54,3.28 [3.02 – 3.54],10.26013351134849,7.48,11.194969511733015
Malaysia,,61,5.77,1.12486,0.72394,0.53024,0.10501,0.33075,2015,,WPR,Western Pacific,MYS,Female,2.41,1.68,3.36,2.41 [1.68 – 3.36],10.26013351134849,7.48,11.194969511733015
Malaysia,,61,5.77,1.12486,0.72394,0.53024,0.10501,0.33075,2015,,WPR,Western Pacific,MYS,Male,7.9,5.27,11.68,7.9 [5.27 – 11.68],10.26013351134849,7.48,11.194969511733015
Malaysia,,61,5.77,1.12486,0.72394,0.53024,0.10501,0.33075,2015,,WPR,Western Pacific,MYS,Both sexes,5.22,3.51,7.61,5.22 [3.51 – 7.61],10.26013351134849,7.48,11.194969511733015
Croatia,2272.0,62,5.759,1.08254,0.78805,0.25883,0.0243,0.05444,2015,,EUR,Europe,HRV,Male,19.42,16.54,22.64,19.42 [16.54 – 22.64],10.26013351134849,7.48,11.194969511733015
Croatia,2272.0,62,5.759,1.08254,0.78805,0.25883,0.0243,0.05444,2015,,EUR,Europe,HRV,Both sexes,12.15,10.22,14.34,12.15 [10.22 – 14.34],10.26013351134849,7.48,11.194969511733015
Croatia,2272.0,62,5.759,1.08254,0.78805,0.25883,0.0243,0.05444,2015,,EUR,Europe,HRV,Female,5.76,4.63,7.07,5.76 [4.63 – 7.07],10.26013351134849,7.48,11.194969511733015
Libya,3178.1,63,5.754,1.13145,0.7038,0.41668,0.11023,0.18295,2015,,EMR,Eastern Mediterranean,LBY,Male,7.82,4.47,12.86,7.82 [4.47 – 12.86],10.26013351134849,7.48,11.194969511733015
Libya,3178.1,63,5.754,1.13145,0.7038,0.41668,0.11023,0.18295,2015,,EMR,Eastern Mediterranean,LBY,Female,3.14,1.72,5.07,3.14 [1.72 – 5.07],10.26013351134849,7.48,11.194969511733015
Libya,3178.1,63,5.754,1.13145,0.7038,0.41668,0.11023,0.18295,2015,,EMR,Eastern Mediterranean,LBY,Both sexes,5.48,3.09,8.98,5.48 [3.09 – 8.98],10.26013351134849,7.48,11.194969511733015
Russia,1972.79,64,5.716,1.13764,0.66926,0.36679,0.03005,0.00199,2015,,EUR,Europe,RUS,Both sexes,27.87,26.79,29.48,27.87 [26.79 – 29.48],10.26013351134849,7.48,11.194969511733015
Russia,1972.79,64,5.716,1.13764,0.66926,0.36679,0.03005,0.00199,2015,,EUR,Europe,RUS,Female,8.97,8.57,9.44,8.97 [8.57 – 9.44],10.26013351134849,7.48,11.194969511733015
Russia,1972.79,64,5.716,1.13764,0.66926,0.36679,0.03005,0.00199,2015,,EUR,Europe,RUS,Male,49.47,47.61,52.41,49.47 [47.61 – 52.41],10.26013351134849,7.48,11.194969511733015
Jamaica,,65,5.709,0.81038,0.68741,0.50442,0.02299,0.2123,2015,,AMR,Americas,JAM,Both sexes,2.17,1.58,2.89,2.17 [1.58 – 2.89],10.26013351134849,7.48,11.194969511733015
Jamaica,,65,5.709,0.81038,0.68741,0.50442,0.02299,0.2123,2015,,AMR,Americas,JAM,Female,1.01,0.72,1.38,1.01 [0.72 – 1.38],10.26013351134849,7.48,11.194969511733015
Jamaica,,65,5.709,0.81038,0.68741,0.50442,0.02299,0.2123,2015,,AMR,Americas,JAM,Male,3.4,2.49,4.5,3.4 [2.49 – 4.5],10.26013351134849,7.48,11.194969511733015
Cyprus,3314.1,67,5.689,1.20813,0.92356,0.40672,0.06146,0.30638,2015,,EUR,Europe,CYP,Female,1.84,1.32,2.47,1.84 [1.32 – 2.47],10.26013351134849,7.48,11.194969511733015
Cyprus,3314.1,67,5.689,1.20813,0.92356,0.40672,0.06146,0.30638,2015,,EUR,Europe,CYP,Male,6.46,3.97,8.6,6.46 [3.97 – 8.6],10.26013351134849,7.48,11.194969511733015
Cyprus,3314.1,67,5.689,1.20813,0.92356,0.40672,0.06146,0.30638,2015,,EUR,Europe,CYP,Both sexes,4.17,2.65,5.56,4.17 [2.65 – 5.56],10.26013351134849,7.48,11.194969511733015
Algeria,3266.5,68,5.605,0.93929,0.61766,0.28579,0.17383,0.07822,2015,,AFR,Africa,DZA,Female,2.01,1.06,3.29,2.01 [1.06 – 3.29],10.26013351134849,7.48,11.194969511733015
Algeria,3266.5,68,5.605,0.93929,0.61766,0.28579,0.17383,0.07822,2015,,AFR,Africa,DZA,Both sexes,2.72,1.47,4.69,2.72 [1.47 – 4.69],10.26013351134849,7.48,11.194969511733015
Algeria,3266.5,68,5.605,0.93929,0.61766,0.28579,0.17383,0.07822,2015,,AFR,Africa,DZA,Male,3.44,1.88,6.08,3.44 [1.88 – 6.08],10.26013351134849,7.48,11.194969511733015
Turkmenistan,,70,5.548,0.95847,0.53886,0.4761,0.30844,0.16979,2015,,EUR,Europe,TKM,Male,9.99,7.87,12.5,9.99 [7.87 – 12.5],10.26013351134849,7.48,11.194969511733015
Turkmenistan,,70,5.548,0.95847,0.53886,0.4761,0.30844,0.16979,2015,,EUR,Europe,TKM,Both sexes,6.62,5.17,8.33,6.62 [5.17 – 8.33],10.26013351134849,7.48,11.194969511733015
Turkmenistan,,70,5.548,0.95847,0.53886,0.4761,0.30844,0.16979,2015,,EUR,Europe,TKM,Female,3.44,2.62,4.41,3.44 [2.62 – 4.41],10.26013351134849,7.48,11.194969511733015
Mauritius,,71,5.477,1.00761,0.7095,0.56066,0.07521,0.37744,2015,,AFR,Africa,MUS,Male,11.34,9.12,13.85,11.34 [9.12 – 13.85],10.26013351134849,7.48,11.194969511733015
Mauritius,,71,5.477,1.00761,0.7095,0.56066,0.07521,0.37744,2015,,AFR,Africa,MUS,Both sexes,7.51,5.97,9.26,7.51 [5.97 – 9.26],10.26013351134849,7.48,11.194969511733015
Mauritius,,71,5.477,1.00761,0.7095,0.56066,0.07521,0.37744,2015,,AFR,Africa,MUS,Female,3.83,2.93,4.87,3.83 [2.93 – 4.87],10.26013351134849,7.48,11.194969511733015
Estonia,1994.5,73,5.429,1.15174,0.77361,0.44888,0.15184,0.0868,2015,,EUR,Europe,EST,Male,24.1,19.39,29.31,24.1 [19.39 – 29.31],10.26013351134849,7.48,11.194969511733015
Estonia,1994.5,73,5.429,1.15174,0.77361,0.44888,0.15184,0.0868,2015,,EUR,Europe,EST,Both sexes,13.36,10.65,16.4,13.36 [10.65 – 16.4],10.26013351134849,7.48,11.194969511733015
Estonia,1994.5,73,5.429,1.15174,0.77361,0.44888,0.15184,0.0868,2015,,EUR,Europe,EST,Female,3.83,2.9,4.98,3.83 [2.9 – 4.98],10.26013351134849,7.48,11.194969511733015
Indonesia,2521.65,74,5.399,0.82827,0.63793,0.46611,0.0,0.51535,2015,,SEAR,South-East Asia,IDN,Both sexes,2.57,1.85,3.44,2.57 [1.85 – 3.44],10.26013351134849,7.48,11.194969511733015
Indonesia,2521.65,74,5.399,0.82827,0.63793,0.46611,0.0,0.51535,2015,,SEAR,South-East Asia,IDN,Female,1.24,0.97,1.58,1.24 [0.97 – 1.58],10.26013351134849,7.48,11.194969511733015
Indonesia,2521.65,74,5.399,0.82827,0.63793,0.46611,0.0,0.51535,2015,,SEAR,South-East Asia,IDN,Male,3.93,2.76,5.36,3.93 [2.76 – 5.36],10.26013351134849,7.48,11.194969511733015
Vietnam,2123.5,75,5.36,0.63216,0.74676,0.59444,0.10441,0.1686,2015,,WPR,Western Pacific,VNM,Male,11.29,5.88,17.22,11.29 [5.88 – 17.22],10.26013351134849,7.48,11.194969511733015
Vietnam,2123.5,75,5.36,0.63216,0.74676,0.59444,0.10441,0.1686,2015,,WPR,Western Pacific,VNM,Both sexes,7.61,4.21,11.61,7.61 [4.21 – 11.61],10.26013351134849,7.48,11.194969511733015
Vietnam,2123.5,75,5.36,0.63216,0.74676,0.59444,0.10441,0.1686,2015,,WPR,Western Pacific,VNM,Female,4.24,2.62,6.46,4.24 [2.62 – 6.46],10.26013351134849,7.48,11.194969511733015
Turkey,2333.8,76,5.332,1.06098,0.73172,0.22815,0.15746,0.12253,2015,,EUR,Europe,TUR,Both sexes,2.26,1.7,3.12,2.26 [1.7 – 3.12],10.26013351134849,7.48,11.194969511733015
Turkey,2333.8,76,5.332,1.06098,0.73172,0.22815,0.15746,0.12253,2015,,EUR,Europe,TUR,Female,1.26,0.95,1.64,1.26 [0.95 – 1.64],10.26013351134849,7.48,11.194969511733015
Turkey,2333.8,76,5.332,1.06098,0.73172,0.22815,0.15746,0.12253,2015,,EUR,Europe,TUR,Male,3.37,2.54,4.78,3.37 [2.54 – 4.78],10.26013351134849,7.48,11.194969511733015
Kyrgyzstan,,77,5.286,0.47428,0.65088,0.43477,0.04232,0.3003,2015,,EUR,Europe,KGZ,Male,18.1,15.12,21.41,18.1 [15.12 – 21.41],10.26013351134849,7.48,11.194969511733015
Kyrgyzstan,,77,5.286,0.47428,0.65088,0.43477,0.04232,0.3003,2015,,EUR,Europe,KGZ,Both sexes,10.87,9.0,12.97,10.87 [9 – 12.97],10.26013351134849,7.48,11.194969511733015
Kyrgyzstan,,77,5.286,0.47428,0.65088,0.43477,0.04232,0.3003,2015,,EUR,Europe,KGZ,Female,4.19,3.33,5.18,4.19 [3.33 – 5.18],10.26013351134849,7.48,11.194969511733015
Nigeria,2669.08,78,5.268,0.65435,0.16007,0.34334,0.0403,0.27233,2015,,AFR,Africa,NGA,Male,10.86,6.38,18.71,10.86 [6.38 – 18.71],10.26013351134849,7.48,11.194969511733015
Nigeria,2669.08,78,5.268,0.65435,0.16007,0.34334,0.0403,0.27233,2015,,AFR,Africa,NGA,Both sexes,7.31,4.04,12.34,7.31 [4.04 – 12.34],10.26013351134849,7.48,11.194969511733015
Nigeria,2669.08,78,5.268,0.65435,0.16007,0.34334,0.0403,0.27233,2015,,AFR,Africa,NGA,Female,3.98,1.85,6.38,3.98 [1.85 – 6.38],10.26013351134849,7.48,11.194969511733015
Bhutan,,79,5.253,0.77042,0.57407,0.53206,0.15445,0.47998,2015,,SEAR,South-East Asia,BTN,Female,3.14,1.79,5.07,3.14 [1.79 – 5.07],10.26013351134849,7.48,11.194969511733015
Bhutan,,79,5.253,0.77042,0.57407,0.53206,0.15445,0.47998,2015,,SEAR,South-East Asia,BTN,Male,6.91,3.75,11.76,6.91 [3.75 – 11.76],10.26013351134849,7.48,11.194969511733015
Bhutan,,79,5.253,0.77042,0.57407,0.53206,0.15445,0.47998,2015,,SEAR,South-East Asia,BTN,Both sexes,5.16,2.84,8.65,5.16 [2.84 – 8.65],10.26013351134849,7.48,11.194969511733015
Azerbaijan,2207.4,80,5.212,1.02389,0.64045,0.3703,0.16065,0.07799,2015,,EUR,Europe,AZE,Female,1.56,0.95,2.43,1.56 [0.95 – 2.43],10.26013351134849,7.48,11.194969511733015
Azerbaijan,2207.4,80,5.212,1.02389,0.64045,0.3703,0.16065,0.07799,2015,,EUR,Europe,AZE,Male,6.64,3.91,10.03,6.64 [3.91 – 10.03],10.26013351134849,7.48,11.194969511733015
Azerbaijan,2207.4,80,5.212,1.02389,0.64045,0.3703,0.16065,0.07799,2015,,EUR,Europe,AZE,Both sexes,3.99,2.37,6.07,3.99 [2.37 – 6.07],10.26013351134849,7.48,11.194969511733015
Pakistan,3108.52,81,5.194,0.59543,0.51466,0.12102,0.10464,0.33671,2015,,EMR,Eastern Mediterranean,PAK,Male,14.77,6.26,27.95,14.77 [6.26 – 27.95],10.26013351134849,7.48,11.194969511733015
Pakistan,3108.52,81,5.194,0.59543,0.51466,0.12102,0.10464,0.33671,2015,,EMR,Eastern Mediterranean,PAK,Both sexes,9.96,4.78,17.86,9.96 [4.78 – 17.86],10.26013351134849,7.48,11.194969511733015
Pakistan,3108.52,81,5.194,0.59543,0.51466,0.12102,0.10464,0.33671,2015,,EMR,Eastern Mediterranean,PAK,Female,4.91,3.22,7.27,4.91 [3.22 – 7.27],10.26013351134849,7.48,11.194969511733015
Jordan,,82,5.192,0.90198,0.69639,0.40661,0.14293,0.11053,2015,,EMR,Eastern Mediterranean,JOR,Male,2.79,1.92,3.88,2.79 [1.92 – 3.88],10.26013351134849,7.48,11.194969511733015
Jordan,,82,5.192,0.90198,0.69639,0.40661,0.14293,0.11053,2015,,EMR,Eastern Mediterranean,JOR,Both sexes,1.85,1.27,2.57,1.85 [1.27 – 2.57],10.26013351134849,7.48,11.194969511733015
Jordan,,82,5.192,0.90198,0.69639,0.40661,0.14293,0.11053,2015,,EMR,Eastern Mediterranean,JOR,Female,0.9,0.61,1.25,0.9 [0.61 – 1.25],10.26013351134849,7.48,11.194969511733015
Montenegro,2481.0,82,5.192,0.97438,0.72521,0.1826,0.14296,0.1614,2015,,EUR,Europe,MNE,Both sexes,16.35,11.69,22.35,16.35 [11.69 – 22.35],10.26013351134849,7.48,11.194969511733015
Montenegro,2481.0,82,5.192,0.97438,0.72521,0.1826,0.14296,0.1614,2015,,EUR,Europe,MNE,Male,25.09,17.89,34.47,25.09 [17.89 – 34.47],10.26013351134849,7.48,11.194969511733015
Montenegro,2481.0,82,5.192,0.97438,0.72521,0.1826,0.14296,0.1614,2015,,EUR,Europe,MNE,Female,8.43,6.03,11.38,8.43 [6.03 – 11.38],10.26013351134849,7.48,11.194969511733015
China,2028.58,84,5.14,0.89012,0.81658,0.51697,0.02781,0.08185,2015,,WPR,Western Pacific,CHN,Both sexes,7.08,5.79,8.89,7.08 [5.79 – 8.89],10.26013351134849,7.48,11.194969511733015
China,2028.58,84,5.14,0.89012,0.81658,0.51697,0.02781,0.08185,2015,,WPR,Western Pacific,CHN,Male,9.04,7.2,11.88,9.04 [7.2 – 11.88],10.26013351134849,7.48,11.194969511733015
China,2028.58,84,5.14,0.89012,0.81658,0.51697,0.02781,0.08185,2015,,WPR,Western Pacific,CHN,Female,5.25,4.46,6.09,5.25 [4.46 – 6.09],10.26013351134849,7.48,11.194969511733015
Zambia,2965.47,85,5.129,0.47038,0.29924,0.48827,0.12468,0.19591,2015,,AFR,Africa,ZMB,Both sexes,17.26,10.82,26.03,17.26 [10.82 – 26.03],10.26013351134849,7.48,11.194969511733015
Zambia,2965.47,85,5.129,0.47038,0.29924,0.48827,0.12468,0.19591,2015,,AFR,Africa,ZMB,Male,29.98,19.18,44.55,29.98 [19.18 – 44.55],10.26013351134849,7.48,11.194969511733015
Zambia,2965.47,85,5.129,0.47038,0.29924,0.48827,0.12468,0.19591,2015,,AFR,Africa,ZMB,Female,7.1,4.17,11.2,7.1 [4.17 – 11.2],10.26013351134849,7.48,11.194969511733015
Romania,2115.0,86,5.124,1.04345,0.7689,0.35068,0.00649,0.13748,2015,,EUR,Europe,ROU,Male,16.01,13.92,18.31,16.01 [13.92 – 18.31],10.26013351134849,7.48,11.194969511733015
Romania,2115.0,86,5.124,1.04345,0.7689,0.35068,0.00649,0.13748,2015,,EUR,Europe,ROU,Female,2.46,2.03,2.94,2.46 [2.03 – 2.94],10.26013351134849,7.48,11.194969511733015
Romania,2115.0,86,5.124,1.04345,0.7689,0.35068,0.00649,0.13748,2015,,EUR,Europe,ROU,Both sexes,9.06,7.82,10.42,9.06 [7.82 – 10.42],10.26013351134849,7.48,11.194969511733015
Serbia,2055.0,87,5.123,0.92053,0.74836,0.20107,0.02617,0.19231,2015,,EUR,Europe,SRB,Male,18.42,14.26,23.44,18.42 [14.26 – 23.44],10.26013351134849,7.48,11.194969511733015
